ID	Label	Title	Citation (MLA)	Licence	Makers	Year of publication	Publisher	Published (Location and other publication information)	Language	Remarks	Scans	Holding archive	Handle	IIIF manifest	IIIF Info URL	Allmaps Geo 1	Allmaps Geo 2
65	Kaart van de kolonie Suriname	Kaart van de kolonie Suriname, een gedeelte van Guijana, Nederlandsche bezitting op het vasteland van Zuid-Amerika		https://creativecommons.org/publicdomain/mark/1.0/	Ministerie van Oorlog ('s-Gravenhage), Topographisch Bureau, J. C. Heneman, Cornelius Ascanius van Sypesteyn	1850	Gebroeders van Cleef	s-Gravenhage ; Amsterdam : Gebroeders van Cleef, 1850 	Dutch	Schalen: Geographische of Duitsche mijlen van 15 op één graad; Hollandsche zee-mijlen van 20 op één graad of uren gaans; Engelsche en Fransche zee-mijlen van 60 op één graad; Kettingen ieder van 66 voeten Rijnlandsch; Nederlandsche roeden. In steen gegraveerd en gedrukt op het Top. Bureau van het Min. van Oorlog 1850. Legenda.  Reference Koeman, Bibliography printed maps Suriname, no. 50  Inzet: Plan van Paramaribo, hoofdstad van Suriname (schaal [ca. 1:13.500]; 19,5 x 27,5 cm)	1	UB Leiden	http://hdl.handle.net/1887.1/item:815672	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A815672/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A815672%7EJP2%7E5027ab6cdfdedc003aa2796aeee4a96fe2e2e38b62ab8d604627ccdd4a4be0da%7Edigitalc/info.json
66	Schets kaart van de kolonie Suriname of Nederlandsch Guiana			https://creativecommons.org/publicdomain/mark/1.0/	E. Spanier	1855			Dutch	Beschrijving van Suriname : historisch-, geographisch- en statistisch overzigt	2	UB Leiden	http://hdl.handle.net/1887.1/item:2013261	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3278462/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2013261%7EJP2%7E8895e357847779f2e4dd45574dba955eb40aacc584af4dbbe58e28f55da8e1b0%7Edigitalc/info.json
67	Dutch possessions in South America and the West Indies	Dutch possessions in South America and the West Indies COLLBN 001-06-002		https://creativecommons.org/publicdomain/mark/1.0/	J. Dunlop	1861	A.Fullerton & Co. (London;Edinburgh) 		English	Contains: 1. Curaçao on an enlarged scale. 14.5×23 cm. - 2. Dutch possessions in South America and the West Indies. 13.5×22.5 cm Top right: 20. Inset: 1. In the Leeward or North Caribbee group 2. On the North Coast of Venezuela, South America. 3. Sketch map shewing the extent of the colony. 4. Plan of Paramaribo. 2 scale bars: 5 Geographical Miles (= 3.5 cm) G.H. Swanston, The Royal illustrated atlas of modern geography, London/Edinburgh ca. 1861	1	UB Leiden	http://hdl.handle.net/1887.1/item:53124	-	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A53124%7EJP2%7E03c2042554196deaf5019928b057e2c21701ae47553ae124a58c1933a830a749%7Edigitalc/info.json
68	Kaart van de colonie Suriname	Kaart van de colonie Suriname, en van de Nederlandsche bezittingen in West-Indië en op de kust van Guinea 		https://creativecommons.org/publicdomain/mark/1.0/	E. de Geest	1862	Seyffardt's Boekhandel	Amsterdam : Seyffardt's Boekhandel, 1862 	Dutch	lithography, color ; sheet 27x37 cm 	2	UB Leiden	http://hdl.handle.net/1887.1/item:52876	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A53031/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A52876%7EJP2%7Ec8fd3b7c07d26754d5960c41ca249fe5d1290191d9251f7fbb717d6a11f12375%7Edigitalc/info.json
69	Kaart van de stad Paramaribo			https://creativecommons.org/publicdomain/mark/1.0/		1870		[Place of publication not identified] : [Publisher not identified], [1870]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1870.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2010998	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2010998/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2010998%7EJP2%7E63bc5bb4c216a34ac80c4739de6b3207471077d517f62f29f602ce8adc992d84%7Edigitalc/info.json
70	Kaart van de rivier de Suriname			https://creativecommons.org/publicdomain/mark/1.0/	G. P. H. Zimmermann	1877	Stemler	Amsterdam : Stemler, 1877	Dutch	Gegevens verzameld over de periode: 1877.  In: Tijdschrift van het Aardrijkskundig genootschap; 2(1877), krt. 15	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012510	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012510/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012510%7EJP2%7Ebb7940499b69fa6127a6e717007dac69af271ea87753437e372dd00addf80b0f%7Edigitalc/info.json
71	Plattegrond van de stad Paramaribo	Plattegrond van de stad Paramaribo met aanwijzing der nieuwe wijkverdeeling, een oude suiker plantage, de voortbrengselen van de kolonie, een bergachtige streek ten oosten der stad, de vaart en diepte in voeten		https://creativecommons.org/publicdomain/mark/1.0/	F. P. G. Arons, Faddegon en Co.	1881	J. C. Marcus, J. L. Marcus	Amsterdam : J.C. Marcus ; Paramaribo : J.L. Marcus, 1881	Dutch	Met een korte weergave van de geschiedenis der stad. Met een "Gezicht van Paramaribo, 1/4 gedeelte" (6,5 x 43 cm) en 4 afb. Gegevens verzameld over de periode/Data collected over the period: 1881. Aanwijzing der Nummers: 1-43. Schaal van 8 Hectometer.  Reference: Koeman, Bibliography printed maps Suriname, no. 239	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012376	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012376/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012376%7EJP2%7Ef8fd0f2ffe108cbd7d2b55c88a9ee31dc45f4c793723affae49e3ac881aee972%7Edigitalc/info.json
72	Kaart van Suriname [meerbladig]	Kaart van Suriname naar opmetingen gedaan in de jaren 1860-1880			Johan François Adriaan Cateau van Rosevelt, Jan Felix Adriaan Eugeen van Lansberge	1882		[S.l. : s.n.], [1882]	Dutch	Vermoedelijk gedrukt door het Topographisch Bureau van het Ministerie van Defensie, 's-Gravenhage. Legenda.  Reference: Koeman, Bibliography printed maps Suriname, numbers 76  Bijkaarten: [1.] Kaart van Paramaribo (schaal 1:10.000); [2.] Kaart van Nieuw Rotterdam met aanduiding van het weggespoelde deel en van de nieuwe vestigingsplaats Nieuw-Nickerie (schaal 1:20.000)	11	UB Leiden	http://hdl.handle.net/1887.1/item:52920	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A53015/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A52920%7EJP2%7E0edbf619cb00a1f54b827919fe598626dd2b94810228d1a63269554b826af279%7Edigitalc/info.json
73	Kaart van Suriname [enkelbladig]	Kaart van Suriname naar opmetingen gedaan in de jaren 1860-1879			Johan François Adriaan Cateau van Rosevelt, Jan Felix Adriaan Eugeen van Lansberge	1882		[S.l. : s.n.], [1882]	Dutch	Vermoedelijk gedrukt door het Topographisch Bureau van het Ministerie van Defensie, 's-Gravenhage. Legenda.  Reference: Koeman, Bibliography printed maps Suriname, no. 76  Bijkaarten: [1.] Kaart van Paramaribo (schaal 1:10.000); [2.] Kaart van Nieuw Rotterdam met aanduiding van het weggespoelde deel en van de nieuwe vestigingsplaats Nieuw-Nickerie (schaal 1:20.000)	1	UB Leiden	http://hdl.handle.net/1887.1/item:814811	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A814811/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A814811%7EJP2%7E4adcde2c763cd4207dd5707905a86e410b5711e0cd961428723f409e9930b5fb%7Edigitalc/info.json
74	Kaart van Paramaribo met aanduiding der verschillende grondlagen	Kaart van Paramaribo met aanduiding der verschillende grondlagen, voor zooveel deze bekend zijn		https://creativecommons.org/publicdomain/mark/1.0/	W. L. Loth	1888		Paramaribo : [Publisher not identified], 1888	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1888. Achterzijde is ingekleurd om de verschillende grondsoorten aan te geven.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012789	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012789/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012789%7EJP2%7E17ceba49475902c7420609839d4c62b56acc593d3c68d468ec8fa077f0a1569f%7Edigitalc/info.json
75	Drooglegging der terreinen rond Paramaribo			https://creativecommons.org/publicdomain/mark/1.0/		1890	S.l. : s.n.	[S.l. : s.n.], [ca. 1890]	Dutch	Toelichting op het wetsontwerp tot goedkeuring van eene koloniale verordening tot het aangaan van eene geldleening voor productieve werken in de kolonie Suriname. Legenda.	1	UB Leiden	http://hdl.handle.net/1887.1/item:814814	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A814814/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A814814%7EJP2%7Eb5408213629cd15ba666b85b8539b9a143c1b5e877aa471bfcc096593f07b507%7Edigitalc/info.json
76	Kaart van de Beneden-Marowijne			https://creativecommons.org/publicdomain/mark/1.0/	Louis Constant van  Panhuys,  Johan François Adriaan Cateau van Rosevelt,   Jan Felix Adriaan Eugeen van  Lansberge	1896		Amsterdam : J.H. de Bussy, 1896 	Dutch	Lith. v. J.H. de Bussy, Amsterdam. Gesigneerd: J.W. Gegevens verzameld over de periode/Data collected over the period: 1896. Vervaardigd naar de kaart van Suriname door J.F.A. Cateau v. Rosevelt en J.E. van Lansberge. Uitgegeven voor rekening van het Koloniaal museum te Haarlem. Koeman, Bibliography printed maps Suriname, no. 171  Inzet: Ook in: Bijkaartje op dezelfde schaal [voortzetting zuidwaarts tot de Armina val] (24 x 26,5 cm) De Indische Mercuur, 18 jan. 1896	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011153	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011153/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011153%7EJP2%7Efebe4b26e95c9104d303a6ea17b9196409284eecbcd073f04ba2e9824c345ba4%7Edigitalc/info.json
77	Plan van Paramaribo			https://creativecommons.org/publicdomain/mark/1.0/	W. L. Loth.	1898	De Bussy	Amsterdam : De Bussy, 1898	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1898. Een maal los aanwezig en achterin het boek: Beknopte aardrijkskundige beschrijving van Suriname / door W.L. Loth.  In: Beknopte aardrijkskundige beschrijving van Suriname	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012157	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012157/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012157%7EJP2%7E00bb3b1712f6eba3820c49a3aa258864d70aee87fdafebc62ed497c6b8540fee%7Edigitalc/info.json
78	Kaart van het tot Suriname behoorende stroomgebied van Lawa, Litanie en Goninie			https://creativecommons.org/publicdomain/mark/1.0/	A. Franssen-Herderschee	1905	Smulders	Den Haag : Smulders, 1905	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1905.  Kaart behoort bij het artikel: Verslag van de Goninie expeditie	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011881	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011881/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011881%7EJP2%7Ed49f7e5355f9bbefc49a374a5f639f6be7a6b95c37fba2a4ed89a7be93485e68%7Edigitalc/info.json
79	D A 56,7	Suriname		https://creativecommons.org/publicdomain/mark/1.0/		1905	Amsterdam : Seyffardt's Boekhandel ; Paramaribo : C. Kersten & Co.	Amsterdam : Seyffardt's Boekhandel ; Paramaribo : C. Kersten & Co., 1905	Dutch	Omslagtitel: Kaart van Suriname. Genummerd r.b.: No. 26.	1	UB Leiden	http://hdl.handle.net/1887.1/item:815460	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A815460/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A815460%7EJP2%7E97ebc81bd0d2ab6abe32252dff3fc4c1d5c55e26ab0820a5e65f5811aa2e5b19%7Edigitalc/info.json
80	Geologische kaart van het gebied tusschen Lawa en Tapanahoni	Geologische kaart van het gebied tusschen Lawa en Tapanahoni Mijnexploratie van Gouvernementswege in Suriname				1907		['s-Gravenhage : Algemeene Landsdrukkerij], 1907	Dutch	Legenda.  Uit: Koloniaal Verslag Suriname 1907 (Supplement), Bijlage III: Verslag van het onderzoek naar goud in het Lawa-gebied	1	UB Leiden	http://hdl.handle.net/1887.1/item:815995	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A815995/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A815995%7EJP2%7E845ef8ef4c7d9097647bdd1f1600b43fca0d835abe6db170add2caed13f2bd65%7Edigitalc/info.json
81	D A 58,5	Kaart van Zuidwest Suriname		https://creativecommons.org/publicdomain/mark/1.0/	H. Bisschop van Tuinen	1908	J. Smulders & Co	Den Haag : J. Smulders & Co, 1908	Dutch	Met: Profiel voetpad Páloemen-Sipaliwini, geprojecteerd op de lijn RS, verticale schaal 1:10.000, en: Profiel voetpad Páloemen-Paroe, geprojecteerd op de lijn PQ, verticale schaal 1:10.000. Legenda.	1	UB Leiden	http://hdl.handle.net/1887.1/item:815217	-	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A815217%7EJP2%7Ecc549ad5c878e41a848fdd3848594079dd9d5fec5290537e7dc8f38999e5f89c%7Edigitalc/info.json
82	Kaart van het terrein tusschen de rivieren Suriname en Saramaca	Kaart van het terrein tusschen de rivieren Suriname en Saramaca behoorende bij het ontwerp tot aanleg van eenen spoorweg		https://creativecommons.org/publicdomain/mark/1.0/	W. L. van Loth	1910		Paramaribo : [Publisher not identified], [1910]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1910.	1	UB Leiden	http://hdl.handle.net/1887.1/item:1996024	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A1996024/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A1996024%7EJP2%7Ec2996f664ac5230f5b0afc9a594f252c13dfb7dc4695190b8abc757b7278843e%7Edigitalc/info.json
83	Overzichtskaart van Suriname			https://creativecommons.org/publicdomain/mark/1.0/	F. E. Spirlet, Opnemingsbrigade van Suriname (Paramaribo)	1913	Opnemingsbrigade van Suriname	[Paramaribo : Opnemingsbrigade van Suriname], 1913	Dutch	W 058°21' -W 053°40' /N 006°26' -N 001°20' Gebruikte kaarten en reisbeschrijvingen: kaarten van J.F.A. van Rosevelt en J.F.A.E. van Lansberge 1860-1879, kaart van W.L. Loth 1898, expeditie van dr. H. van Cappelle en C. van Drimmelen 1900; L.A. Bakhuis 1901, A.J. van Stockum 1902-1903; A. Franssen Herderschee 1903-1904; A. Franssen Herderschee 1904; C.H. de Goeje 1907; J.G.W.J. Eilerts de Haan 1908; J.G.W.J. Eilerts de Haan en C.C. Käyser 1910-1911. Gegevens verzameld over de periode/Data collected over the period: 1860-1911. Gegevens verzameld over de periode/Data collected over the period: 1898-1911. Op de kaart worden de terreinen die gereserveerd zijn voor het boswezen aangegeven.  Reference: Koeman, Bibliography printed maps Suriname, no. 98	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012760	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012760/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012760%7EJP2%7Efdb3b661e3bd2ddd1e5e4f60009ab1254e7379914210389c5ae6c7766f23dc0b%7Edigitalc/info.json
84	Kaart van de Marowijne	Kaart van de Marowijne van af de samenvloeiing der Lawa en Tapanahoni tot Albina		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt	1915		[Place of publication not identified], [1915]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879. Bijlage van de Memorie van Toelichting van het wetsontwerp ter goedkeuring van het tractaat tot regeling van de grens tusschen Suriname en Fransch-Guyana in een deel van de Marowijne, Zitting 1915-1916, 327. Bijlage van de Memorie van Toelichting van het wetsontwerp ter goedkeuring van het tractaat tot regeling van de grens tusschen Suriname en Fransch-Guyana in een deel van de Marowijne, Zitting 1915-1916, 327	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012642	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012642/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012642%7EJP2%7Ec78ea6b4a0f9baa0ab77ec9fb46e5f4b91e466af197d474f66d74ee7c787a70e%7Edigitalc/info.json
85	D A 53,2	Katholiek Suriname		https://creativecommons.org/publicdomain/mark/1.0/		1916		S.l. : s.n.	Dutch	Bijvoegsel van de 'Volksmissionaris', 15 maart 1916, afl. 4 Plan van Paramaribo	1	UB Leiden	http://hdl.handle.net/1887.1/item:814159	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A814159/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A814159%7EJP2%7E9a88bc2ef7163d61067f637ec4abaa54ef23c3ea8b14f833da04404c9802efc0%7Edigitalc/info.json
86	Moengo 	Moengo (Mongo)		https://creativecommons.org/publicdomain/mark/1.0/		1920		[Place of publication not identified] : [Publisher not identified], [1920]	English	Gegevens verzameld over de periode/Data collected over the period: 1920.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011245	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011245/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011245%7EJP2%7E27495fb21b5493a20c6d60f159f6686edae84a9a1954191be2f211e1187c132c%7Edigitalc/info.json
87	Paramaribo. Hoofdstad van Hollandsch Guyana of Suriname	Paramaribo hoofdstad van Hollandsch Guyana of Suriname				1926	Samson	Paramaribo : Samson, 1926	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1926.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011373	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011373/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011373%7EJP2%7Ec49dded8cffd4cd0c1ac7bee6268ce23b369bcc2849467a9ada3495601f3969a%7Edigitalc/info.json
88	Overzichts-kaart van het district Nickerie			https://creativecommons.org/publicdomain/mark/1.0/		1926		Paramaribo : [Publisher not identified], 1926	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1926.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011482	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011482/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011482%7EJP2%7E334c1e6238c5d4e1aac1cf2257f2ffa4b52d99bc0684c94609ecb93e7a29d612%7Edigitalc/info.json
89	Telephoonnet in Suriname	Telephoonnet in Suriname = Réseau téléphonique de Surinam		https://creativecommons.org/publicdomain/mark/1.0/		1928		[Place of publication not identified] : [Publisher not identified], [1928]	French, Dutch	Gegevens verzameld over de periode/Data collected over the period: 1928.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012118	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012118/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012118%7EJP2%7Ea715c76ba1538285d1571700b0de900e749bee4576de0894e5a3412060434671%7Edigitalc/info.json
90	Kaart van Suriname, aangevende de ligging der scholen	Kaart van Suriname, aangevende de ligging der scholen =		https://creativecommons.org/publicdomain/mark/1.0/		1928		[Place of publication not identified] : [Publisher not identified], 1928	French, Dutch	Gegevens verzameld over de periode/Data collected over the period: 1928.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012573	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012573/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012573%7EJP2%7E6c34c38a3995a82e112453914e60dbc7399a9c88ad44f8b8c71dc07c22683cc0%7Edigitalc/info.json
91	Overzichtskaart van Suriname, aangevende de ligging der op 1 april 1927 uitgegeven houtconcessies en houtvergunningen	Overzichtskaart van Suriname, aangevende de ligging der op 1 april 1927 uitgegeven houtconcessies en houtvergunningen, benevens de voorgestelde verdeeling van de kolonie in een drietal gebieden, respectievelijk voor klein- en middenexploitatie, voor grootexploitatie en voor vrijen aankap door boschnegers		https://creativecommons.org/publicdomain/mark/1.0/	J. Ph. Pfeiffer	1929	Holders	[Amsterdam] : Holdert, [1929]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1929.  Map belongs to: In: De voor Europa van belang zijnde Surinaamsche houtsoorten	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012116	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012116/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012116%7EJP2%7Ec10e0b41951afd3378ffd1c95dbdd06e726bd2e40b2626fc3d98ad0e0e8e970a%7Edigitalc/info.json
92	Kaart van Suriname [meerbladig]	Kaart van Suriname		https://creativecommons.org/publicdomain/mark/1.0/	Louis August Bakhuis, W. de Quant, Johan François Adriaan Cateau van Rosevelt, Jan Felix Adriaan Eugeen van Lansberge, Ministerie van Koloniën (Den Haag) 	1930	Departement van Koloniën	[Den Haag] : Departement van Koloniën, 1930	Dutch	Bladindeling op blad 1. Bewerkt naar de gegevens voorkomende op de kaarten van J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge (1860-1879) en naar de uitkomsten der metingen, uitgevoerd door de wetenschappelijke expeditiën van 1900 tot 1927 aangevuld met die van de Marine, den Opnemingsdienst, het Boschwezen en van landmeters. Gegevens verzameld over de periode/Data collected over the period: 1900-1927. Legenda.  Reference: Lit.: Koeman, Bibliography printed maps Suriname, no. 107	19	UB Leiden	http://hdl.handle.net/1887.1/item:2015734	http://hdl.handle.net/1887.1/item:2015734	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2015734%7EJP2%7E2d4a9c0a75863e1fd5934663af151852d9d04ea272cf0f12c1c5cb240794dd25%7Edigitalc/info.json
93	Groote kaart van de Surinaamsche Ondernemersraad			https://creativecommons.org/publicdomain/mark/1.0/	Ondernemersraad voor Suriname 	1930		[S.l. : Ondernemersraad voor Suriname], [ca. 1930] 	Dutch	Verso: Titel in potlood. De namen van de verschillende ondernemingen staan op de kaart vermeld.	1	UB Leiden	http://hdl.handle.net/1887.1/item:817618	-	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A817618%7EJP2%7Eecc889f0439bd6f1d8da637ead73c41f3181c7e0b63916a4f429a3bc8128c3a9%7Edigitalc/info.json
94	Kaart van de kust van Suriname, aangevende de ligging der plantages			https://creativecommons.org/publicdomain/mark/1.0/		1935	Ondernemersraad voor Suriname	[Place of publication not identified] : Ondernemersraad voor Suriname, [1935]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1935. De kaart begrensd het gebied van de Coppename ten westen en de Mot Kreek ten oosten. In triplo aanwezig. Het C exemplaar heeft een handgetekende uitbreiding naar het oosten.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011103	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011103/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011103%7EJP2%7Ed24711639f249d946775d3aa2b18a82a76cfd5bda6624c381d9dc29d29d4fcfa%7Edigitalc/info.json
95	Overzichtskaart van Paramaribo			https://creativecommons.org/publicdomain/mark/1.0/	Charles Douglas	1935		[Place of publication not identified : Publisher not identified], 1935	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1935.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012588	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012588/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012588%7EJP2%7E0bba6ed6dc280e0285ff1ee2e2033e69475ea53d9d8b2d928696c2f1cc922572%7Edigitalc/info.json
96	Schets van Paramaribo			https://creativecommons.org/publicdomain/mark/1.0/	Charles Douglas	1936		[Place of publication not identified] : [Publisher not identified], 1936	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1936.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011683	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011683/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011683%7EJP2%7Ec1742c7fed0e2057009ccb6592ae1a68fb77d1e92229133e3f3a4fdec5d1ee9e%7Edigitalc/info.json
97	Religions 1936	Religions 1936 [without bushnegroes and aboriginal Indians]		https://creativecommons.org/publicdomain/mark/1.0/		1936		[Place of publication not identified] : [Publisher not identified], 1936	English	Gegevens verzameld over de periode/Data collected over the period: 1936. Getekende grafiek van de godsdiensten in Suriname met hun aantal aanhangers.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012438	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012438/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012438%7EJP2%7E359c5ed2f0c15c871853cde848f33fc20f88945da44c9806f03415bb8eb406f1%7Edigitalc/info.json
98	Overzichtskaart van Suriname	Overzichtskaart van Suriname [waarop aangegeven de bevaarbaarheid van de rivieren]		https://creativecommons.org/publicdomain/mark/1.0/	F. E. Spirlet	1938	Smulders	s Gravenhage : Smulders, [ca. 1938]	Dutch	Gegevens verzameld over de periode: 1938. De gegevens zijn ingetekend op de overzichtskaart uit 1927, samengest. door F.E. Spirlet.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011901	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011901/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011901%7EJP2%7E5e30037121674c14fb8d1c2de3ee479bfb0e1904fbbbc31cb55ba25b32f0d27c%7Edigitalc/info.json
99	Nederlandsch-Guyana	Nederlandsch-Guyana Suriname-rivier van het lichtschip tot Paramaribo		https://creativecommons.org/publicdomain/mark/1.0/	Ministerie van defensie Nederland	1938		s-Gravenhage : Nederland. Ministerie van defensie. Afdeeling hydrografie, 1938	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1925-1937.	1	UB Leiden	http://hdl.handle.net/1887.1/item:1997033	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A1997033/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A1997033%7EJP2%7E9edeeda158498704ea8a3449a3c673b5a0b0a70c8f68d21eef45d69692ba605a%7Edigitalc/info.json
100	[Kaart van het noordelijk deel van Suriname]	KK 120-02-01/03_001		https://creativecommons.org/publicdomain/mark/1.0/		1947		[Paramaribo] : Kadaster, [1947]  	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1947. 	3	UB Leiden	http://hdl.handle.net/1887.1/item:2012032	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2013194/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012032%7EJP2%7Ee0123482963631a1c771df3835f9f10462af481eacedef1bc3d34ab53a8d83c6%7Edigitalc/info.json
101	Nickerie			https://creativecommons.org/publicdomain/mark/1.0/		1947	Departement van openbare werken en verkeer. Adeeling irrigatie	[Paramaribo] : Departement van openbare werken en verkeer. Adeeling irrigatie, 1947	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1947.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011216	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011216/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011216%7EJP2%7E74e5b2cdf9fcaac9ea18dae178d654f1e2ba277051013f53d9c181f95c3e00e8%7Edigitalc/info.json
